# PerfMonitor started 2026-05-16T18:44:43
# threshold=18ms history=600f context=30f post=10f
# .NET GC server=False latencyMode=Interactive
frame,frame_ms,proc_ms,phys_ms,gc0,gc1,gc2,note
# SPIKE #1 t=465ms 142.69ms
# RECENT MARKS (last 2):
#   t=433ms [music_load] title_screens (BEGIN)
#   t=434ms [music_load] title_screens (END +2ms)
64556,7.58,25.21,0.08,0,0,0,
64557,9.09,25.21,0.08,0,0,0,
64558,18.63,25.21,0.08,0,0,0,SPIKE
64559,5.61,25.21,0.08,0,0,0,POST
64560,9.26,25.21,0.08,0,0,0,POST
64561,7.41,25.21,0.08,0,0,0,POST
64562,9.26,25.21,0.08,0,0,0,POST
64563,7.41,25.21,0.08,0,0,0,POST
64564,9.26,25.21,0.08,0,0,0,POST
64565,7.41,25.21,0.08,0,0,0,POST
64566,9.26,25.21,0.08,0,0,0,POST
64567,9.26,25.21,0.08,0,0,0,POST
64568,9.26,25.21,0.08,0,0,0,POST

# SPIKE #24 t=543030ms 30.30ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
64705,8.33,25.50,0.10,0,0,0,
64706,8.33,25.50,0.10,0,0,0,
64707,8.33,25.50,0.10,0,0,0,
64708,8.33,25.50,0.10,0,0,0,
64709,8.33,25.50,0.10,0,0,0,
64710,8.33,25.50,0.10,0,0,0,
64711,8.33,25.50,0.10,0,0,0,
64712,8.33,25.50,0.10,0,0,0,
64713,8.33,25.50,0.10,0,0,0,
64714,8.33,25.50,0.10,0,0,0,
64715,8.33,25.50,0.10,0,0,0,
64716,8.33,25.50,0.10,0,0,0,
64717,8.33,25.50,0.10,0,0,0,
64718,8.33,25.50,0.10,0,0,0,
64719,8.33,25.50,0.10,0,0,0,
64720,8.33,25.50,0.10,0,0,0,
64721,8.33,25.50,0.10,0,0,0,
64722,8.33,25.50,0.10,0,0,0,
64723,8.33,25.50,0.10,0,0,0,
64724,8.33,25.50,0.10,0,0,0,
64725,8.33,25.50,0.10,0,0,0,
64726,8.33,25.50,0.10,0,0,0,
64727,8.33,25.50,0.10,0,0,0,
64728,8.33,25.50,0.10,0,0,0,
64729,16.65,25.50,0.10,0,0,0,
64730,9.09,25.50,0.10,0,0,0,
64731,9.09,25.50,0.10,0,0,0,
64732,9.09,25.50,0.10,0,0,0,
64733,9.09,25.50,0.10,0,0,0,
64734,30.30,25.91,0.05,0,0,0,SPIKE
64735,16.67,25.91,0.05,0,0,0,POST
64736,8.33,25.91,0.05,0,0,0,POST
64737,8.33,25.91,0.05,0,0,0,POST
64738,8.33,25.91,0.05,0,0,0,POST
64739,8.33,25.91,0.05,0,0,0,POST
64740,8.33,25.91,0.05,0,0,0,POST
64741,8.33,25.91,0.05,0,0,0,POST
64742,8.33,25.91,0.05,0,0,0,POST
64743,8.33,25.91,0.05,0,0,0,POST
64744,8.33,25.91,0.05,0,0,0,POST

# SPIKE #25 t=544454ms 19.93ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
64858,8.33,25.52,0.11,0,0,0,
64859,8.33,25.52,0.11,0,0,0,
64860,8.33,25.52,0.11,0,0,0,
64861,8.33,25.52,0.11,0,0,0,
64862,8.33,25.52,0.11,0,0,0,
64863,8.33,25.52,0.11,0,0,0,
64864,8.33,25.52,0.11,0,0,0,
64865,8.33,25.52,0.11,0,0,0,
64866,8.33,25.52,0.11,0,0,0,
64867,7.72,25.52,0.11,0,0,0,
64868,8.33,25.52,0.11,0,0,0,
64869,8.33,25.52,0.11,0,0,0,
64870,8.33,25.52,0.11,0,0,0,
64871,8.33,25.52,0.11,0,0,0,
64872,8.33,25.52,0.11,0,0,0,
64873,8.33,25.52,0.11,0,0,0,
64874,8.33,25.52,0.11,0,0,0,
64875,8.33,25.52,0.11,0,0,0,
64876,8.33,25.52,0.11,0,0,0,
64877,8.33,25.52,0.11,0,0,0,
64878,8.33,25.52,0.11,0,0,0,
64879,8.33,25.52,0.11,0,0,0,
64880,8.33,25.52,0.11,0,0,0,
64881,8.33,25.52,0.11,0,0,0,
64882,8.33,25.52,0.11,0,0,0,
64883,8.33,25.52,0.11,0,0,0,
64884,9.53,25.52,0.11,0,0,0,
64885,12.39,25.52,0.11,0,0,0,
64886,9.09,25.52,0.11,0,0,0,
64887,19.93,25.52,0.11,0,0,0,SPIKE
64888,10.00,25.52,0.11,0,0,0,POST
64889,10.00,25.52,0.11,0,0,0,POST
64890,10.00,25.52,0.11,0,0,0,POST
64891,7.65,25.52,0.11,0,0,0,POST
64892,29.77,25.52,0.11,0,0,0,SPIKE+POST
64893,16.16,25.52,0.11,0,0,0,POST
64894,8.98,25.52,0.11,0,0,0,POST
64895,7.81,25.52,0.11,0,0,0,POST
64896,8.72,25.52,0.11,0,0,0,POST
64897,7.62,25.52,0.11,0,0,0,POST

# SPIKE #26 t=546162ms 28.60ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
65040,8.33,25.26,0.05,0,0,0,
65041,8.34,25.26,0.05,0,0,0,
65042,8.33,25.26,0.05,0,0,0,
65043,8.33,25.26,0.05,0,0,0,
65044,8.41,25.26,0.05,0,0,0,
65045,8.33,25.26,0.05,0,0,0,
65046,8.33,25.26,0.05,0,0,0,
65047,8.33,25.26,0.05,0,0,0,
65048,8.33,25.26,0.05,0,0,0,
65049,8.33,25.26,0.05,0,0,0,
65050,8.33,25.26,0.05,0,0,0,
65051,8.33,25.26,0.05,0,0,0,
65052,8.33,25.26,0.05,0,0,0,
65053,8.33,25.26,0.05,0,0,0,
65054,8.33,25.26,0.05,0,0,0,
65055,8.33,25.75,0.10,0,0,0,
65056,8.33,25.75,0.10,0,0,0,
65057,8.33,25.75,0.10,0,0,0,
65058,8.33,25.75,0.10,0,0,0,
65059,8.33,25.75,0.10,0,0,0,
65060,9.04,25.75,0.10,0,0,0,
65061,15.65,25.75,0.10,0,0,0,
65062,9.09,25.75,0.10,0,0,0,
65063,9.09,25.75,0.10,0,0,0,
65064,9.09,25.75,0.10,0,0,0,
65065,9.09,25.75,0.10,0,0,0,
65066,9.09,25.75,0.10,0,0,0,
65067,9.09,25.75,0.10,0,0,0,
65068,7.69,25.75,0.10,0,0,0,
65069,28.60,25.75,0.10,0,0,0,SPIKE
65070,16.67,25.75,0.10,0,0,0,POST
65071,9.09,25.75,0.10,0,0,0,POST
65072,8.06,25.75,0.10,0,0,0,POST
65073,8.68,25.75,0.10,0,0,0,POST
65074,7.81,25.75,0.10,0,0,0,POST
65075,8.63,25.75,0.10,0,0,0,POST
65076,8.18,25.75,0.10,0,0,0,POST
65077,8.73,25.75,0.10,0,0,0,POST
65078,7.42,25.75,0.10,0,0,0,POST
65079,9.26,25.75,0.10,0,0,0,POST

# SPIKE #27 t=546540ms 19.43ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
65082,8.33,25.75,0.10,0,0,0,
65083,8.33,25.75,0.10,0,0,0,
65084,8.25,25.75,0.10,0,0,0,
65085,8.33,25.75,0.10,0,0,0,
65086,8.33,25.75,0.10,0,0,0,
65087,8.33,25.75,0.10,0,0,0,
65088,8.33,25.75,0.10,0,0,0,
65089,8.33,25.75,0.10,0,0,0,
65090,8.33,25.75,0.10,0,0,0,
65091,8.33,25.75,0.10,0,0,0,
65092,8.33,25.75,0.10,0,0,0,
65093,8.33,25.75,0.10,0,0,0,
65094,8.33,25.75,0.10,0,0,0,
65095,8.33,25.75,0.10,0,0,0,
65096,8.05,25.75,0.10,0,0,0,
65097,8.33,25.75,0.10,0,0,0,
65098,8.33,25.75,0.10,0,0,0,
65099,8.33,25.75,0.10,0,0,0,
65100,8.33,25.75,0.10,0,0,0,
65101,8.33,25.75,0.10,0,0,0,
65102,8.33,25.75,0.10,0,0,0,
65103,8.33,25.75,0.10,0,0,0,
65104,8.33,25.75,0.10,0,0,0,
65105,8.33,25.75,0.10,0,0,0,
65106,8.33,25.75,0.10,0,0,0,
65107,8.33,25.75,0.10,0,0,0,
65108,8.33,25.75,0.10,0,0,0,
65109,8.33,25.75,0.10,0,0,0,
65110,8.33,25.75,0.10,0,0,0,
65111,19.43,25.75,0.10,0,0,0,SPIKE
65112,9.09,25.75,0.10,0,0,0,POST
65113,8.61,25.75,0.10,0,0,0,POST
65114,8.58,25.75,0.10,0,0,0,POST
65115,8.54,25.75,0.10,0,0,0,POST
65116,9.09,25.75,0.10,0,0,0,POST
65117,8.01,25.75,0.10,0,0,0,POST
65118,9.09,25.75,0.10,0,0,0,POST
65119,7.58,25.75,0.10,0,0,0,POST
65120,8.33,25.75,0.10,0,0,0,POST
65121,8.33,25.75,0.10,0,0,0,POST

# SPIKE #28 t=548660ms 29.56ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
65309,7.72,33.91,0.05,0,0,0,
65310,8.33,33.91,0.05,0,0,0,
65311,8.33,33.91,0.05,0,0,0,
65312,8.33,33.91,0.05,0,0,0,
65313,8.33,33.91,0.05,0,0,0,
65314,8.33,33.91,0.05,0,0,0,
65315,8.33,33.91,0.05,0,0,0,
65316,8.33,33.91,0.05,0,0,0,
65317,8.33,33.91,0.05,0,0,0,
65318,8.33,33.91,0.05,0,0,0,
65319,8.33,33.91,0.05,0,0,0,
65320,8.33,33.91,0.05,0,0,0,
65321,8.33,33.91,0.05,0,0,0,
65322,9.09,33.91,0.05,0,0,0,
65323,14.35,33.91,0.05,0,0,0,
65324,9.09,33.91,0.05,0,0,0,
65325,9.09,33.91,0.05,0,0,0,
65326,9.09,33.91,0.05,0,0,0,
65327,8.33,33.91,0.05,0,0,0,
65328,8.33,33.91,0.05,0,0,0,
65329,8.58,33.91,0.05,0,0,0,
65330,8.33,33.91,0.05,0,0,0,
65331,8.64,33.91,0.05,0,0,0,
65332,8.48,33.91,0.05,0,0,0,
65333,15.87,33.91,0.05,0,0,0,
65334,9.09,33.91,0.05,0,0,0,
65335,9.09,33.91,0.05,0,0,0,
65336,9.09,33.91,0.05,0,0,0,
65337,9.09,33.91,0.05,0,0,0,
65338,29.56,33.91,0.05,0,0,0,SPIKE
65339,16.67,33.91,0.05,0,0,0,POST
65340,9.21,33.91,0.05,0,0,0,POST
65341,8.51,33.91,0.05,0,0,0,POST
65342,8.49,33.91,0.05,0,0,0,POST
65343,8.22,33.91,0.05,0,0,0,POST
65344,8.04,33.91,0.05,0,0,0,POST
65345,7.89,33.91,0.05,0,0,0,POST
65346,9.18,33.91,0.05,0,0,0,POST
65347,7.79,33.91,0.05,0,0,0,POST
65348,8.94,33.91,0.05,0,0,0,POST

# SPIKE #29 t=549569ms 19.00ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
65408,8.33,25.74,0.04,0,0,0,
65409,8.33,25.74,0.04,0,0,0,
65410,8.33,25.74,0.04,0,0,0,
65411,8.33,25.74,0.04,0,0,0,
65412,8.33,25.74,0.04,0,0,0,
65413,8.33,25.74,0.04,0,0,0,
65414,8.33,25.74,0.04,0,0,0,
65415,8.33,25.74,0.04,0,0,0,
65416,8.33,25.74,0.04,0,0,0,
65417,8.33,25.74,0.04,0,0,0,
65418,8.33,25.74,0.04,0,0,0,
65419,8.33,25.74,0.04,0,0,0,
65420,8.33,25.74,0.04,0,0,0,
65421,8.33,25.74,0.04,0,0,0,
65422,8.33,25.74,0.04,0,0,0,
65423,8.33,25.74,0.04,0,0,0,
65424,8.33,25.74,0.04,0,0,0,
65425,8.33,25.74,0.04,0,0,0,
65426,8.33,25.74,0.04,0,0,0,
65427,8.33,25.74,0.04,0,0,0,
65428,8.33,25.74,0.04,0,0,0,
65429,8.33,25.74,0.04,0,0,0,
65430,8.31,25.74,0.04,0,0,0,
65431,8.33,25.74,0.04,0,0,0,
65432,8.33,25.74,0.04,0,0,0,
65433,8.33,25.74,0.04,0,0,0,
65434,8.33,25.74,0.04,0,0,0,
65435,8.33,25.74,0.04,0,0,0,
65436,15.07,25.74,0.04,0,0,0,
65437,19.00,25.74,0.04,0,0,0,SPIKE
65438,11.11,25.74,0.04,0,0,0,POST
65439,11.11,25.74,0.04,0,0,0,POST
65440,11.11,25.74,0.04,0,0,0,POST
65441,11.11,25.74,0.04,0,0,0,POST
65442,11.11,25.74,0.04,0,0,0,POST
65443,11.11,25.74,0.04,0,0,0,POST
65444,8.02,25.74,0.04,0,0,0,POST
65445,8.66,25.74,0.04,0,0,0,POST
65446,8.79,25.74,0.04,0,0,0,POST
65447,7.68,25.74,0.04,0,0,0,POST

# SPIKE #30 t=552585ms 31.02ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
65759,8.33,24.81,0.05,0,0,0,
65760,8.33,24.81,0.05,0,0,0,
65761,8.99,24.81,0.05,0,0,0,
65762,8.33,24.81,0.05,0,0,0,
65763,8.33,24.81,0.05,0,0,0,
65764,8.33,24.81,0.05,0,0,0,
65765,8.33,24.81,0.05,0,0,0,
65766,8.33,24.81,0.05,0,0,0,
65767,8.33,24.81,0.05,0,0,0,
65768,8.33,24.81,0.05,0,0,0,
65769,8.33,24.81,0.05,0,0,0,
65770,8.33,24.81,0.05,0,0,0,
65771,8.33,24.81,0.05,0,0,0,
65772,8.33,24.81,0.05,0,0,0,
65773,8.33,24.81,0.05,0,0,0,
65774,8.33,24.81,0.05,0,0,0,
65775,8.33,24.81,0.05,0,0,0,
65776,8.33,24.81,0.05,0,0,0,
65777,8.33,24.81,0.05,0,0,0,
65778,8.33,24.81,0.05,0,0,0,
65779,8.33,24.81,0.05,0,0,0,
65780,8.33,24.81,0.05,0,0,0,
65781,8.33,24.81,0.05,0,0,0,
65782,8.33,24.81,0.05,0,0,0,
65783,8.33,24.81,0.05,0,0,0,
65784,8.33,24.81,0.05,0,0,0,
65785,8.33,24.81,0.05,0,0,0,
65786,8.33,24.81,0.05,0,0,0,
65787,8.33,24.81,0.05,0,0,0,
65788,31.02,24.81,0.05,0,0,0,SPIKE
65789,9.25,24.81,0.05,0,0,0,POST
65790,8.62,24.81,0.05,0,0,0,POST
65791,9.53,24.81,0.05,0,0,0,POST
65792,7.34,24.81,0.05,0,0,0,POST
65793,8.33,24.81,0.05,0,0,0,POST
65794,16.67,24.81,0.05,0,0,0,POST
65795,11.11,24.81,0.05,0,0,0,POST
65796,11.11,24.81,0.05,0,0,0,POST
65797,11.11,24.81,0.05,0,0,0,POST
65798,11.11,24.81,0.05,0,0,0,POST

# SPIKE #31 t=554455ms 21.97ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
65970,8.33,26.03,0.28,0,0,0,
65971,8.33,26.03,0.28,0,0,0,
65972,16.65,26.03,0.28,0,0,0,
65973,9.09,26.03,0.28,0,0,0,
65974,9.09,26.03,0.28,0,0,0,
65975,9.09,26.03,0.28,0,0,0,
65976,9.09,26.03,0.28,0,0,0,
65977,9.09,26.03,0.28,0,0,0,
65978,9.09,26.03,0.28,0,0,0,
65979,9.09,26.03,0.28,0,0,0,
65980,9.09,26.03,0.28,0,0,0,
65981,8.48,26.03,0.28,0,0,0,
65982,9.09,26.03,0.28,0,0,0,
65983,9.09,26.03,0.28,0,0,0,
65984,8.94,26.03,0.28,0,0,0,
65985,8.33,26.03,0.28,0,0,0,
65986,8.33,26.03,0.28,0,0,0,
65987,8.33,26.03,0.28,0,0,0,
65988,8.33,26.03,0.28,0,0,0,
65989,8.33,26.03,0.28,0,0,0,
65990,8.33,26.03,0.28,0,0,0,
65991,8.33,26.03,0.28,0,0,0,
65992,8.33,26.03,0.28,0,0,0,
65993,8.33,26.03,0.28,0,0,0,
65994,16.66,26.03,0.28,0,0,0,
65995,9.09,26.03,0.28,0,0,0,
65996,9.09,26.03,0.28,0,0,0,
65997,9.09,26.03,0.28,0,0,0,
65998,9.09,26.03,0.28,0,0,0,
65999,21.97,26.03,0.28,0,0,0,SPIKE
66000,11.11,26.03,0.28,0,0,0,POST
66001,11.11,26.03,0.28,0,0,0,POST
66002,11.11,26.03,0.28,0,0,0,POST
66003,11.11,26.03,0.28,0,0,0,POST
66004,11.11,26.03,0.28,0,0,0,POST
66005,11.11,26.03,0.28,0,0,0,POST
66006,8.33,26.03,0.28,0,0,0,POST
66007,8.33,26.03,0.28,0,0,0,POST
66008,8.33,26.03,0.28,0,0,0,POST
66009,8.33,26.03,0.28,0,0,0,POST

# SPIKE #32 t=556495ms 26.66ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
66201,8.33,25.60,0.08,0,0,0,
66202,8.33,25.60,0.08,0,0,0,
66203,8.33,25.60,0.08,0,0,0,
66204,8.33,25.60,0.08,0,0,0,
66205,8.33,25.60,0.08,0,0,0,
66206,8.33,25.60,0.08,0,0,0,
66207,8.33,25.60,0.08,0,0,0,
66208,8.33,25.60,0.08,0,0,0,
66209,8.33,25.60,0.08,0,0,0,
66210,8.33,25.60,0.08,0,0,0,
66211,8.33,25.60,0.08,0,0,0,
66212,8.33,25.60,0.08,0,0,0,
66213,8.33,25.60,0.08,0,0,0,
66214,8.33,25.60,0.08,0,0,0,
66215,8.33,25.60,0.08,0,0,0,
66216,8.33,25.60,0.08,0,0,0,
66217,8.33,25.60,0.08,0,0,0,
66218,8.33,25.60,0.08,0,0,0,
66219,8.33,25.60,0.08,0,0,0,
66220,8.33,25.60,0.08,0,0,0,
66221,8.33,25.60,0.08,0,0,0,
66222,8.33,25.60,0.08,0,0,0,
66223,15.94,25.60,0.08,0,0,0,
66224,9.09,25.60,0.08,0,0,0,
66225,17.16,25.60,0.08,0,0,0,
66226,10.00,25.60,0.08,0,0,0,
66227,10.00,25.60,0.08,0,0,0,
66228,10.00,25.60,0.08,0,0,0,
66229,10.00,25.60,0.08,0,0,0,
66230,26.66,25.60,0.08,0,0,0,SPIKE
66231,16.67,25.60,0.08,0,0,0,POST
66232,8.33,25.60,0.08,0,0,0,POST
66233,8.33,25.60,0.08,0,0,0,POST
66234,8.33,25.60,0.08,0,0,0,POST
66235,8.33,25.60,0.08,0,0,0,POST
66236,8.33,25.60,0.08,0,0,0,POST
66237,8.33,25.60,0.08,0,0,0,POST
66238,8.33,25.60,0.08,0,0,0,POST
66239,8.33,25.60,0.08,0,0,0,POST
66240,16.67,25.60,0.08,0,0,0,POST

# SPIKE #33 t=557451ms 30.66ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
66305,8.33,36.94,0.07,0,0,0,
66306,8.33,36.94,0.07,0,0,0,
66307,8.33,36.94,0.07,0,0,0,
66308,8.33,36.94,0.07,0,0,0,
66309,8.87,36.94,0.07,0,0,0,
66310,8.33,36.94,0.07,0,0,0,
66311,8.33,36.94,0.07,0,0,0,
66312,8.33,36.94,0.07,0,0,0,
66313,8.33,36.94,0.07,0,0,0,
66314,8.33,36.94,0.07,0,0,0,
66315,8.33,36.94,0.07,0,0,0,
66316,8.33,36.94,0.07,0,0,0,
66317,8.33,36.94,0.07,0,0,0,
66318,8.33,36.94,0.07,0,0,0,
66319,8.33,36.94,0.07,0,0,0,
66320,8.47,36.94,0.07,0,0,0,
66321,8.33,36.94,0.07,0,0,0,
66322,8.33,36.94,0.07,0,0,0,
66323,8.33,36.94,0.07,0,0,0,
66324,8.33,36.94,0.07,0,0,0,
66325,8.33,36.94,0.07,0,0,0,
66326,8.33,36.94,0.07,0,0,0,
66327,8.33,36.94,0.07,0,0,0,
66328,8.33,36.94,0.07,0,0,0,
66329,8.33,36.94,0.07,0,0,0,
66330,15.65,36.94,0.07,0,0,0,
66331,9.09,36.94,0.07,0,0,0,
66332,9.09,36.94,0.07,0,0,0,
66333,9.09,36.94,0.07,0,0,0,
66334,30.66,36.94,0.07,0,0,0,SPIKE
66335,16.67,36.94,0.07,0,0,0,POST
66336,9.02,36.94,0.07,0,0,0,POST
66337,7.54,36.94,0.07,0,0,0,POST
66338,8.93,36.94,0.07,0,0,0,POST
66339,8.63,36.94,0.07,0,0,0,POST
66340,7.82,36.94,0.07,0,0,0,POST
66341,9.25,36.94,0.07,0,0,0,POST
66342,8.06,36.94,0.07,0,0,0,POST
66343,8.09,36.94,0.07,0,0,0,POST
66344,7.90,36.94,0.07,0,0,0,POST

# SPIKE #34 t=557811ms 18.24ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
66344,7.90,36.94,0.07,0,0,0,
66345,8.74,36.94,0.07,0,0,0,
66346,8.41,36.94,0.07,0,0,0,
66347,7.57,36.94,0.07,0,0,0,
66348,8.33,36.94,0.07,0,0,0,
66349,8.33,36.94,0.07,0,0,0,
66350,8.33,36.94,0.07,0,0,0,
66351,8.33,36.94,0.07,0,0,0,
66352,8.33,36.94,0.07,0,0,0,
66353,8.33,36.94,0.07,0,0,0,
66354,8.33,36.94,0.07,0,0,0,
66355,8.33,36.94,0.07,0,0,0,
66356,8.33,36.94,0.07,0,0,0,
66357,8.33,36.94,0.07,0,0,0,
66358,8.33,36.94,0.07,0,0,0,
66359,8.32,36.94,0.07,0,0,0,
66360,8.33,36.94,0.07,0,0,0,
66361,8.33,36.94,0.07,0,0,0,
